region,filiere_globale,code_eic_centrale,capacite_installee,capacite_disponible,capacite_indisponible,date,date_debut
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 19:00:00,2013-01-15 19:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 19:30:00,2013-01-15 19:30:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 20:00:00,2013-01-15 20:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 20:30:00,2013-01-15 20:30:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 21:00:00,2013-01-15 21:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 21:30:00,2013-01-15 21:30:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 22:00:00,2013-01-15 22:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 22:30:00,2013-01-15 22:30:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 23:00:00,2013-01-15 23:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 23:30:00,2013-01-15 23:30:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 19:00:00,2013-01-15 19:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 19:30:00,2013-01-15 19:30:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 20:00:00,2013-01-15 20:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 20:30:00,2013-01-15 20:30:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 21:00:00,2013-01-15 21:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 21:30:00,2013-01-15 21:30:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 22:00:00,2013-01-15 22:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 22:30:00,2013-01-15 22:30:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 23:00:00,2013-01-15 23:00:00
BOURGOGNE FRANCHE COMTE,thermique,17W100P100P0007V,245.0,0.0,245.0,2013-01-15 23:30:00,2013-01-15 23:30:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,150.0,100.0,2013-02-06 06:00:00,2013-02-06 06:00:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,150.0,100.0,2013-02-06 06:30:00,2013-02-06 06:30:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,150.0,100.0,2013-02-06 07:00:00,2013-02-06 07:00:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,150.0,100.0,2013-02-06 07:30:00,2013-02-06 07:30:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,150.0,100.0,2013-02-06 08:00:00,2013-02-06 08:00:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,150.0,100.0,2013-02-06 08:30:00,2013-02-06 08:30:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,150.0,100.0,2013-02-06 09:00:00,2013-02-06 09:00:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,0.0,250.0,2013-02-06 06:00:00,2013-02-06 06:00:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,0.0,250.0,2013-02-06 06:30:00,2013-02-06 06:30:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,0.0,250.0,2013-02-06 07:00:00,2013-02-06 07:00:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,0.0,250.0,2013-02-06 07:30:00,2013-02-06 07:30:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,0.0,250.0,2013-02-06 08:00:00,2013-02-06 08:00:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,0.0,250.0,2013-02-06 08:30:00,2013-02-06 08:30:00
ILE DE FRANCE,thermique,17W100P100P0027P,250.0,0.0,250.0,2013-02-06 09:00:00,2013-02-06 09:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 15:00:00,2013-02-09 15:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 15:30:00,2013-02-09 15:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 16:00:00,2013-02-09 16:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 16:30:00,2013-02-09 16:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 17:00:00,2013-02-09 17:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 17:30:00,2013-02-09 17:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 18:00:00,2013-02-09 18:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 18:30:00,2013-02-09 18:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 19:00:00,2013-02-09 19:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 19:30:00,2013-02-09 19:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 20:00:00,2013-02-09 20:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 20:30:00,2013-02-09 20:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 21:00:00,2013-02-09 21:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 21:30:00,2013-02-09 21:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 22:00:00,2013-02-09 22:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 22:30:00,2013-02-09 22:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 23:00:00,2013-02-09 23:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 23:30:00,2013-02-09 23:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 00:00:00,2013-02-10 00:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 00:30:00,2013-02-10 00:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 01:00:00,2013-02-10 01:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 01:30:00,2013-02-10 01:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 02:00:00,2013-02-10 02:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 02:30:00,2013-02-10 02:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 03:00:00,2013-02-10 03:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 03:30:00,2013-02-10 03:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 04:00:00,2013-02-10 04:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 04:30:00,2013-02-10 04:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 05:00:00,2013-02-10 05:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 05:30:00,2013-02-10 05:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 06:00:00,2013-02-10 06:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 06:30:00,2013-02-10 06:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 07:00:00,2013-02-10 07:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 07:30:00,2013-02-10 07:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 08:00:00,2013-02-10 08:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 08:30:00,2013-02-10 08:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 09:00:00,2013-02-10 09:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 09:30:00,2013-02-10 09:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 10:00:00,2013-02-10 10:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 10:30:00,2013-02-10 10:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 11:00:00,2013-02-10 11:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 11:30:00,2013-02-10 11:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 12:00:00,2013-02-10 12:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 12:30:00,2013-02-10 12:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 13:00:00,2013-02-10 13:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 13:30:00,2013-02-10 13:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 14:00:00,2013-02-10 14:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 14:30:00,2013-02-10 14:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 15:00:00,2013-02-10 15:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 15:30:00,2013-02-10 15:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 16:00:00,2013-02-10 16:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 16:30:00,2013-02-10 16:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 17:00:00,2013-02-10 17:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 17:30:00,2013-02-10 17:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 18:00:00,2013-02-10 18:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 18:30:00,2013-02-10 18:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 19:00:00,2013-02-10 19:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 19:30:00,2013-02-10 19:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 20:00:00,2013-02-10 20:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 20:30:00,2013-02-10 20:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 21:00:00,2013-02-10 21:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 21:30:00,2013-02-10 21:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 22:00:00,2013-02-10 22:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 22:30:00,2013-02-10 22:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 23:00:00,2013-02-10 23:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 23:30:00,2013-02-10 23:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-11 00:00:00,2013-02-11 00:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 15:00:00,2013-02-09 15:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 15:30:00,2013-02-09 15:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 16:00:00,2013-02-09 16:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 16:30:00,2013-02-09 16:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 17:00:00,2013-02-09 17:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 17:30:00,2013-02-09 17:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 18:00:00,2013-02-09 18:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 18:30:00,2013-02-09 18:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 19:00:00,2013-02-09 19:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 19:30:00,2013-02-09 19:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 20:00:00,2013-02-09 20:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 20:30:00,2013-02-09 20:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 21:00:00,2013-02-09 21:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 21:30:00,2013-02-09 21:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 22:00:00,2013-02-09 22:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 22:30:00,2013-02-09 22:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 23:00:00,2013-02-09 23:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-09 23:30:00,2013-02-09 23:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 00:00:00,2013-02-10 00:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 00:30:00,2013-02-10 00:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 01:00:00,2013-02-10 01:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 01:30:00,2013-02-10 01:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 02:00:00,2013-02-10 02:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 02:30:00,2013-02-10 02:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 03:00:00,2013-02-10 03:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 03:30:00,2013-02-10 03:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 04:00:00,2013-02-10 04:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 04:30:00,2013-02-10 04:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 05:00:00,2013-02-10 05:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 05:30:00,2013-02-10 05:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 06:00:00,2013-02-10 06:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 06:30:00,2013-02-10 06:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 07:00:00,2013-02-10 07:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 07:30:00,2013-02-10 07:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 08:00:00,2013-02-10 08:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 08:30:00,2013-02-10 08:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 09:00:00,2013-02-10 09:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 09:30:00,2013-02-10 09:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 10:00:00,2013-02-10 10:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 10:30:00,2013-02-10 10:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 11:00:00,2013-02-10 11:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 11:30:00,2013-02-10 11:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 12:00:00,2013-02-10 12:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 12:30:00,2013-02-10 12:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 13:00:00,2013-02-10 13:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 13:30:00,2013-02-10 13:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 14:00:00,2013-02-10 14:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 14:30:00,2013-02-10 14:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 15:00:00,2013-02-10 15:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 15:30:00,2013-02-10 15:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 16:00:00,2013-02-10 16:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 16:30:00,2013-02-10 16:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 17:00:00,2013-02-10 17:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 17:30:00,2013-02-10 17:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 18:00:00,2013-02-10 18:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 18:30:00,2013-02-10 18:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 19:00:00,2013-02-10 19:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 19:30:00,2013-02-10 19:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 20:00:00,2013-02-10 20:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 20:30:00,2013-02-10 20:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 21:00:00,2013-02-10 21:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 21:30:00,2013-02-10 21:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 22:00:00,2013-02-10 22:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 22:30:00,2013-02-10 22:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 23:00:00,2013-02-10 23:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-10 23:30:00,2013-02-10 23:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01679,425.0,0.0,425.0,2013-02-11 00:00:00,2013-02-11 00:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 15:00:00,2013-02-09 15:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 15:30:00,2013-02-09 15:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 16:00:00,2013-02-09 16:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 16:30:00,2013-02-09 16:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 17:00:00,2013-02-09 17:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 17:30:00,2013-02-09 17:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 18:00:00,2013-02-09 18:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 18:30:00,2013-02-09 18:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 19:00:00,2013-02-09 19:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 19:30:00,2013-02-09 19:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 20:00:00,2013-02-09 20:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 20:30:00,2013-02-09 20:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 21:00:00,2013-02-09 21:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 21:30:00,2013-02-09 21:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 22:00:00,2013-02-09 22:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 22:30:00,2013-02-09 22:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 23:00:00,2013-02-09 23:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-09 23:30:00,2013-02-09 23:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 00:00:00,2013-02-10 00:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 00:30:00,2013-02-10 00:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 01:00:00,2013-02-10 01:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 01:30:00,2013-02-10 01:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 02:00:00,2013-02-10 02:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 02:30:00,2013-02-10 02:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 03:00:00,2013-02-10 03:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 03:30:00,2013-02-10 03:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 04:00:00,2013-02-10 04:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 04:30:00,2013-02-10 04:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 05:00:00,2013-02-10 05:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 05:30:00,2013-02-10 05:30:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 06:00:00,2013-02-10 06:00:00
PROVENCE ALPES COTE D AZUR,thermique,17W100P100P01687,486.0,0.0,486.0,2013-02-10 06:30:00,2013-02-10 06:30:00
